#,description
JHB 25/34,"NDPWI: Repair, service and replacement of kitchen equipment within the jurisdiction of the Johannesburg Regional Office for a period of 24 months. CIDB grading required is 6 ME or higher."
CIT/01/2026,REQUEST FOR TENDER [RFT] FOR THE APPOINTMENT OF THE SERVICE PROVIDER FOR THE PROVISION OF THE CONFLICT OF INTEREST TRAINING SESSIONS FOR CEF GROUP OVER A PERIOD OF 12 MONTHS.
RPF/03/2025-26,"SPECIALIST STUDIES TO BE CONDUCTED FOR PROPOSED TOWNSHIP ESTABLISHMENT: PORTION OF THE FARM CHRISTIANA 452, VENTERSBURG DISTRICT ( RE-ADVERT)"
Rec 10448,MAINTENANCE AND REPAIRS OF THE UPS
RFQ/SAEON/ELW/UASOC APPLICATION/196/2025,APPOINTMENT OF A SERVICE PROVIDER TO ASSIST NRF/SAEON WITH THE APPLICATION AND ACQUISITION OF AN UNMANNED AERIAL SYSTEM OPERATING CERTIFICATE (UASOC).
PU39/035,PU39/035 Supply of Electrical and Electronic Components and all related goods and services for a period of 3 years
RFQ/SAEON/ELW/HOST UASOC APPLICATION/195/2025,APPOINTMENT OF A SERVICE PROVIDER TO FACILITATE THE TEMPORARY REGISTRATION OF AN NRF UAS AND TO CONDUCT UAS OPERATIONS UNDER THE SERVICE PROVIDER’S UAS OPERATOR CERTIFICATE (UASOC) FOR A PERIOD OF TWO (2) YEARS.
NDOH 04-2025/2026,APPOINTMENT OF PUBLIC HEALTH NON-GOVERNMENT ORGANISATION SERVICE PROVIDERS TO IMPLEMENT THE ELECTRONIC MEDICAL RECORD (EMR) DIGITAL SOLUTION IN EIGHT (8) PROVINCES FOR THE NATIONAL DEPARTMENT OF HEALTH WITHIN A PERIOD OF 18 MONTHS
FSPT002/25/26,RENDERING OF CATERING SERVICES TO THE FREE STATE PROVINCIAL TREASURY FOR A PERIOD OF THIRTY-SIX (36) MONTHS
TENDER 8/3/8-2026 / MN22-2026,APPOINTMENT OF A SERVICE PROVIDER FOR THE SORTING AND CRUSHING OF BUILDERS' RUBBLE TO 40MM AT THE VELDDRIF TRANSFER STATION FROM DATE OF APPOINTMENT UNTIL 30 JUNE 2027
SASSA:10-25-FM-EC,"SUPPLY, COMMISSIONING AND INSTALLATION OF CLOSED-CIRCUIT TELEVISION (CCTV) SYSTEM, FOR THREE (3) OFFICES (REGIONAL OFFICE, IDUTYWA LOCAL OFFICE AND QONCE LOCAL OFFICE) AT SOUTH AFRICAN SOCIAL SECURITY AGENCY (SASSA) EASTERN CAPE REGION"
TENDER 54/2025,"DESIGN AND CONSTRUCTION OF SPLASH PAD AT IRIS STREET PARK, COGMANSKLOOF, ASHTON"
TENDER 8/3/10-2026 MN24-2026,APPOINTMENT OF A SERVICE PROVIDER FOR THE PROVISION OF A SUPPORT AND MAINTENANCE CONTRACT FOR THE CURRENT HUMAN RESOURCE AND PAYROLL SYSTEM FROM THE 1ST OF JULY 2026 UNTIL 30 JUNE 2029
BS/2025/RFQ1766,SOURCING SERVICE PROVIDER FOR RISK MANAGEMENT SERVICES
MMM/BID 712(AAAA): 2025/2026,"THE INSTALLATION, SUPPLY, MAINTENANCE, INSPECTION AND SERVICING OF FIREFIGHTING EQUIPMENT’S IN THE BUILDINGS FOR MANGAUNG METRO MUNICIPALITY"
E2483GXMPDUV,"Supply and delivery of sodium chloride coarse for a period of 60 months, at Duvha Power Station, as and when required"
RFP 05/2025-26,"SUPPLY,INSTALLATION,COMMISSIONING,MAINTENANCE AND SUPPORT FOR AN INTERGRATED FINANCIAL MANAGEMENT SYSTEM FOR A PERIOD OF (3) YEARS (RE-ADVERT)"
IHLM/66/2025-26/PLAN__,PANEL OF SERVICE PROVIDERS FOR EIA SERVICES FOR A PERIOD OF 36 MONTHS
E2541GXMPHEN,THE PROVISION OF PEST CONTROL SERVICES ON AN AS AND WHEN REQUIRED BASIS FOR A PERIOD OF 5 YEARS AT HENDRINA POWER STATION.
MMM/BID: 800(A): 2025/2026,APPOINTMENT OF AN EXPERIENCED FACILITIES MANAGEMENT PROFESSIONAL SERVICE PROVIDER TO ASSIST MUNICIPALITY WITH THE BUILDING CONDITION ASSESSMENT OF MUNICIPAL FACILITIES
DBN26/02/02,NDPWI Durban: Supply and Delivery (including installation) of office furniture: 05 Kesington  Boulevard Kingsmead-Durban Regional Office
BID/NC062/20/2025-2026,SUPPLY AND MAINTENANCE OF PRINTING DEVICES FOR A PERIOD OF THREE (3) YEARS
BID/10/2025-26,PANEL OF SUPPLIERS FOR THE SUPPLY & DELIVERY OF GENERAL ELECTRIC MATERIAL AS AND WHEN REQUIRED BASIS
SC2639/2026,"Provision of Accredited Training Services for: Occupational Health and Safety, Emergency Preparation and Response & Basic Firefighting"
BID/11/2025-26,APPOINTMENT OF PANEL OF CONSULTANTS FOR THE IMPLEMENTATION OF ENGINEERING/BUILT ENVIRONMENT PROJECTS FOR A PERIOD OF THREE (3) YEARS
MMM/BID 728(AAAA): 2025/2026,APPOINTMENT OF SERVICE PROVIDERS FOR THIRD PARTY PAYMENT METHODS FOR MUNICIPAL ACCOUNTS
RFI/SASSETA/25262220,Appointment of a service provider to render a learner time and attendance management solution to SASSETA
KZN/PRASA/2026/02/13/Q,Provision of an indoor shooting range with backing board target frame for targets for 12 months period as and when required by Prasa Kzn
E2534GXMPKRI,Provision of Specialised Industrial Cleaning Services on the outside plant areas including outages at Kriel Power Station for a period of five years on twenty-four-hour coverage
BID/12/2025-26,"APPOINTMENT OF PANEL OF CONTRACTORS (CIVIL,MECHANICAL,ELECTRICAL,STRUCTURAL, AND OTHER RELATED ENGINEERING WORKS FOR A PERIOD OF THREE (3) YEARS"
T003/2026,MUNICIPAL PANEL OF ACCOUNTING EXPERTS: INVITATION TO ACCOUNTING FIRMS / EXPERTS FOR THE RENDERING OF PROFESSIONAL SERVICES ON AN AS AND WHEN REQUIRED BASIS FOR A PERIOD OF THREE (3) YEARS
156S/2025/26,PURCHASE OF ELECTRICAL POWER FROM ENERGY TRADERS AND/OR AGGREGATORS FOR THE CITY OF CAPE TOWN (PANEL APPOINTMENT) OF UP TO 500MW
QUOTATION 03/2026,THE FEASIBILITY STUDY OF WAN AND VPN SERVICES
COM17/2026,SUPPLY AND DELIVERY OF FULLY EQUIPPED MOBILE KITCHEN TRAILERS FOR CITY OF MBOMBELA
ZNB02897/00000/00/POR/INF/25/T,"BETTERMENT OF GRAVEL STEEP SECTION TO CONCRETE FOR 1000M ON DISTRICT ROAD D974 FROM KM 0.400 TO KM 1.400 IN THE UMDONI LOCAL MUNICIPALITY, COST CENTRE PORT SHEPSTONE WITHIN THE DURBAN REGION FOR GRADE 5CE OR HIGHER"
BID/13/2025-26,"PANEL OF SUPPLIERS:
SUPPLY & DELIVERY OF BRUSH CUTTERS, POLE PRUNERS,SLASHERS & CHAIN SAW ( WITH EQUIPMENT/SPARES THEREOF FOR A PERIOD OF (3) THREE YEARS AS AND WHEN REQUIRED BASIS"
QUOTATION 01/2026,"MANUFACTURE, INSTALL HANDRAILS AT TRANSFER AND DROP-OFF FACILITIES, LANGEBERG MUNICIPALITY"
CW01/2026,"VARIOUS MAGISTRATE OFFICE (DOJ) PORT NOLLOTH, POFFADDER, UPINGTON, DE AAR AND VICTORIA WEST:  Installation of water tanks with pressure pumps."
BID/14/2025-26,APPOINTMENT OF A SERVICE PROVIDER FOR THE MANAGEMENT AND ADMINISTRATION OF RESIDENTIAL HOUSING STOCK FOR A PERIOD OF THREE (3) YEARS
RFQ Number: 4043b/25,Servicing and procurement of fire extinguishers for the Bethlehem Office.
BID/15/2025-26,DISPOSAL OF MUNICIPAL SITES
PR10114299,The Road Accident Fund (RAF) wishes to appoint an Educational Psychologist to conduct a detailed clinical examination of a motor vehicle accident claimant.
MPMAJ11482GXcancell,"Cancellation - Supply and Delivery of Compound Sealing, Gasket, Packing, And O Rings Spares on
as and when required basis at Majuba Power Station for a Period for 60 Months"
RFQ130-2026,"REQUEST FOR QUOTATION (RFQ) FOR SKILLS TRAINING OF 33 LEARNERS ON TRAINING FOR OCCUPATIONAL SKILLS PROGRAMME: EPWP-IDTSKILLS-NEW-VENTURE CREATIONS NQF LEVEL 02 SP- 210401 FROM AROUND THE COMMUNITIES OF IMPENDLE, IN THE IMPENDLE LOCAL MUNICIPALITY."
BID/16/2025-26,PANEL OF SUPPLIERS FOR THE SUPPLY OF SEWER TRAILER PUMPS AS AND WHEN REQUIRED BASIS
BID/18/2025-26,"PANEL OF SUPPLIERS FOR THE SUPPLY,DELIVERY,INSTALLATION AND MAINTENANCE OF NEW WEIGHBRIDGE AS AND WHEN REQUIRED BASIS"
SC2635/2026,"SUPPLY, INSTALLATION, MONITORING AND ARMED RESPONSE OF ALARM SYSTEMS AND CCTV CAMERA CALL OUTS FOR A CONTRACT PERIOD ENDING 30 JUNE 2029"
BID/19/2025-26,APPOINTMENT OF SKILLS DEVELOPMENT PROVIDERS/ CONSULTANTS (SDP'S)  TO FACILITATE SKILLS DEVELOPMENT IN MATJHABENG FOR THE PERIOD OF THREE (3) YEARS AS AND WHEN REQUIRED BASIS
10415866 R,Request for quotation for Construction of Shelter for New Back-Up Generator at Rand Water Head Office
WCGHSC0448/1/2025,RENDERING OF A COMPREHENSIVE CLEANING SERVICE TO GEORGE HOSPITAL FOR A PERIOD OF THREE (3) YEARS UNDER THE CONTROL OF THE WESTERN CAPE GOVERNMENT HEALTH AND WELLNESS
SC2648/2026,PROVISION OF PROFESSIONAL CONSULTANTS FOR THE APPOINTMENT PROCESS OF SECTION 56 SENIOR MANAGERS
RFQ005/2026,"REQUEST FOR PROPOSALS: APPOINTMENT OF A SERVICE PROVIDER FOR THE DEVELOPMENT & PACKAGING OF THE SALGA ANNUAL REPORT FOR THE FOLLOWING FINANCIAL YEARS: (2025-2026, 2026-2027 & 2027-2028)"
T 2026/053,SUPPLY AND DELIVERY OF BRANDING MATERIAL FOR THE PERIOD ENDING 30 JUNE 2029
RFI-ID011837,RECOMMISSION DENEL HELICOPTER BLADE SPIN RIG
10416807 R,Request for quotations for the Iinstallation of glazing on various Rand Water sites on an as and when required basis for a period of twelve months
T 2026/054,SUPPLY AND DELIVERY OF PROMOTIONAL ITEMS FOR THE PERIOD ENDING 30 JUNE 2027
HP01-2025TB/01,HP01-2025TB/01: Supply and Delivery of Anti-Tuberculosis Medicines to the Department of Health for the period ending 30 September 2028
T 2026/055,DESIGN AND PRINTING OF AWARENESS AND PROMOTIONAL MATERIAL FOR THE PERIOD ENDING 30 JUNE 2027
N11/2025/2026,"MAINTENANCE OF AIRCONDITIONS AT THULAMELA HEAD OFFICE, SIBASA TRAFFIC AND INDOOR SPORTS CENTRE"
10417023R,"Request for quotation for Maintenance of Concrete and Steel Palisade Fence, Gates Motors and Roads at Rand Water Various Sites As and when required"
DMPR/022/2025/25,INVITATION OF BIDS FOR APPOINTMENT OF A SERVICE PROVIDER TO RENDER SECURITY GUARDING SERVICES AT THE POLOKWANE REGIONAL OFFICE (101 DORP STREET) OF THE DEPARTMENT OF MINERAL AND PETROLEUM RESOURCES FOR A PERIOD OF 36 MONTHS.
5-2-1-1-2025-2026-435,APPOINTMENT OF A SERVIE PROVIER TO SUPPLY AND DELIVER CALIBRATE WATER BATHS TIMER SAND CENTRIFUES FOR THE DEPARTMENT OF AGRICULTURE: BRANCH: AGRIC PRODUCTION HEALTH AND FOOD SAFETY.
Branded Bottled Water,REQUEST FOR QUOTATION: SUPPLY AND DELIVERY OF BRANDED BOTTLED WATER (STILL AND SPARKLING WATER)
PR10023799,SUPPLY AND DELIVERY OF ADDITIONAL CCTV EQUIPMENT TO STATE SECURITY AGENCY.
INGWE/06/2026,Renovations & Alterations of workshops at Siteto and Mt Frere Campuses Estimated (CIDB Grading 4GB or Higher)
RFQ202526/103,APPOINTMENT OF A SERVICE PROVIDER TO SUPPLY AND DELIVER CONSUMABLES AND STATIONERY FOR TRADE & INVESTMENT KWAZULU-NATAL.
SCM 32/2026,"DESIGN, SUPPLY AND INSTALLATION OF MECHANICAL & ELECTRICAL WORKS FOR THE
UPGRADING OF THE BEAUFORT WEST WASTEWATER TREATMENT WORKS"
SCM 33/2026,"SUPPLY AND DELIVERY OF MATERIAL AND EQUIPMENT FOR NEEDLEWORK
PROJECT"
SCM 34/2026,SUPPLY AND DELIVERY OF BAKERY EQUIPMENT
5-2-1-1-2025-2026-368,"APPOINTMENT OF A SERVICE PROVIDER TO SUPPLY AND DELIVER MAINTANANCE TOOLS FOR THE DEPARTMENT OF AGRICULTURE DIRECTORATE: VETTING, SCREENING AND INVESTIGATION."
WCGHCC0043/2025,"FOR THE SUPPLY AND DELIVERY OF OPHTHALMOLOGY CONSUMABLES TO ALL INSTITUTIONS UNDER THE CONTROL OF THE DEPARTMENT OF HEALTH, WESTERN CAPE GOVERNMENT HEALTH AND WELLNESS, FOR A THREE-YEAR PERIOD"
162C/2025/26,Term Tender for the Provision of Multidisciplinary Professional Services for the Desalination Projects
5-2-1-1-2025-2026-431,APPOINTMENT OF A SERVICE PROVIDER TO SUPPLY AND DELIVER CALIBRATE PIPETTES AND GLASSWARE AT AGRICULTURE PRODUCT LABORATORIES NORTH (APLN) DIRECTORATE: FOOD SAFETY AND QUALITY ASSURANCE.
DBN26/02/01,"Department of Justice: Vulamehlo  Magistrate Court: R & R to office buildings ,completion of contract."
PN/T03/SP-25/26: F&L-1,UPGRADING OF SPORTS FACILITY IN PORT NOLLOTH - SUPPLY OF FENCING AND LAWNMOWER
RFQ/CMS/ITT/01012026,Appointment of a service provider to supply and deliver Cisco SFP+ 10GBASE-T
ERF 2155 CLERMONT,KZN: DEPARTMENT OF PUBLIC WORKS: APPROVAL FOR THE DISPOSAL BY WAY OF DONATION OF THE PROVISIONAL PROPERTY ERF 2155 CLERMONT IN EXTENT 919M2 FOR HOUSE RENOVATION IN TERMS OF SECTION 5(1) OF THE KWAZULU-NATAL LAND ADMINISTRATION AND IMMOVABLE ASSET MANAGEMENT.
PN/T03/SP-25/26: CSC-4,UPGRADING OF SPORTS FACILITY IN PORT NOLLOTH - COMBI COURT & FENCING
10418199,Request for Quotations for the Maintenance and Repairs of HVAC System at Rietvlei and Analytical Services for a Period of Twelve Months
WCGHCC0050/2025,"THE SUPPLY, DELIVERY, INSTALLATION, DEMONSTRATION AND COMMISSIONING OF INFUSION PUMPS/DOCKING STATIONS AND THE PURCHASE OF COMPATIBLE ADMINISTRATION SETS FOR USE IN INSTITUTIONS IN THE WESTERN CAPE DEPARTMENT OF HEALTH FOR A PERIOD OF 3 YEARS"
ERF 348 VERULAM,KZN: DEPARTMENT OF PUBLIC WORKS: APPROVAL FOR THE LETTING OF PROVISIONALLY OWNED PROPERTY PORTION 6 OF ERF 348 VERULAM TO FAMILY WORSHIP CENTRE(FWC) FOR RELIGIOUS PURPOSE AND COMMUNITY SERVICE FOR A PERIOD OF 9 YEARS AND 11 MONTHS.
PN/T03/SP-25/26:GAT&CPN-3,UPGRADING OF SPORTS FACILITY IN PORT NOLLOTH - GRASSED ATLETICS TRACK AND ERECTION OF CRICKET PRACTICE NETS
BID/NC062/21/2025-2026,APPOINTMENT OF A PRINCIPAL AGENT IN TECHNICAL AND ENGINNERING SERVICES AND MANAGEMENT CONSULTING SERVICES FOR A THREE-YEAR (3) PERIOD IN THE NAMA KHOI LOCAL MUNICIPALITY.
PN/T03/SP-25/26:CH-2,UPGRADING OF SPORTS FACILITY IN PORT NOLLOTH - CARETAKER'S HOUSE
CPT1004/25,C.T.: Parliamentary Precinct: Upgrade & reconfiguration of various kitchen including replacement of equipment & associated work.
31040-5E,Inspection and maintenance of High masts with raising and lowering mechanisms during a 36-month period
Publication of bidders-E2137NTCSAMWP,"Publication of bidders- Design, supply delivery, installation, commissioning, testing, support and
training on Internet Protocol Address Management (IPAM) solution on an
as and when required basis for a period of five (5) years"
HR-OP-032- 2024/2025-1,Re-advert- Appointment of a service provider to render an Employee Assistance Programme (EAP) for a period of 36 months
KZN ULM 29/25/26,PANEL OF ATTORNEYS FOR DEBT COLLECTION FOR A PERIOD OF 36 MONTHS
DLRRD-MP00010 (2025/2026),APPOINTMENT OF SERVICE PROVIDERS TO PROVIDE MEDIATION SERVICES AND GENERAL ADVICE UNDER THE PANEL OF THE LAND RIGHTS MANAGEMENT FACILITY FOR THE DEPARTMENT OF LAND REFORM AND RURAL DEVELOPMENT FOR THE MPUMALANGA PROVINCE FOR A PERIOD OF 36 MONTHS AS AND WHEN REQUIRED.
SAMRC/HIDRU-SITMS&MS/2025/18,SAMRC/HIDRU-SITMS&MS/2025/18
MKT-OP-011-2025/2026-1,EXTENSION OF VALIDITY: APPOINTMENT OF A PANEL OF SERVICE PROVIDERS FOR THE SUPPLY AND DELIVERY OF CORPORATE CLOTHING TO THE JOBURG MARKET FOR A PERIOD OF 36 MONTHS.
E2556DXECOU,Supply and delivery of clamps
MKT-OP-005-2025/2026-1,"EXTENSION OF VALIDITY PERIOD: APPOINTMENT OF A SERVICE PROVIDER/S TO FORM PART THE MARKETING PANEL AT JOBURG MARKET ON AN AS AND WHEN REQUIRED BASIS FOR A PERIOD OF 36 MONTHS
PERIOD OF 36 MONTHS."
SANP/02/2026,THE APPOINTMENT OF SERVICE PROVIDER TO SUPPLY AND DELIVER MEDICAL SUPPLIES FOR THE SANPC REFINERY CLINIC.
RFQ06-2025 Re-advert,RFQ Appointment of Service Provider for Training of Six Boat Skippers - Readvertisement
SCMU4-25/26-0027,"APPOINTMENT OF SERVICE PROVIDER TO PROVIDE CLEANING AND GARDEN SERVICES WITHIN BHISHO/KWT:  PROVINCIAL OFFICES, EASTERN CAPE DEPARTMENT OF SOCIAL DEVELOPMENT FOR A PERIOD OF THREE (3) YEARS"
E1507DXFSOUR-validity extension,"DRIEDORP BOESMANSKOP 22KV LINE TO WORKSHOP SUBSTATION KORIA 11KV LINE FROM WORKSHOP SUBSTATION WELBEDACHT DAM - VAN STADENSRUST
11KV CAPACITOR BANK FOR A PERIOD OF 13 WEEKS"
RFQ 14 2025 SITA RFB 2003 2014,Procurement of the IJS Transversal Hub Ransomware Protection Solution
RFQ-1994,READVERT ON THE APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE ASSETS RELOCATION SERVICE TO THE MHSC OFFICE BUILDING
RFQ/SASSETA/2425135,Appointment of a service provider to moderate developed EISA instruments for registered occupational qualifications (OC: Road Traffic Safety Officer NQF Level 6- 390 Credits)
ARC/64/01/2026,PROVISION OF GENERAL WASTE MANAGEMENT TENDER FOR THE THREE YEARS PERIOD (36 MONTHS)
RFQ 15-01-2026 A,"APPOINTMENT OF SERVICE PROVIDER – ENHANCEMENT AND EXPANSION OF BOARDROOM VIDEO COLLABORATION
SOLUTIONS."
03/FY/27,PROVISION OF CULLING SERVICES FOR A PERIOD OF THREE (3) YEARS WITH AN OPTION TO EXTEND FOR A PERIOD OF TWO (2) YEARS
89/2025-26,PROVISION OF HYGIENE SERVICES IN ALL OFFICE OF THE PREMIER BUILDINGS FOR A PERIOD OF THIRTY-SIX (36) MONTHS
EHCSVR2026,"REQUEST FOR THE SUPPLY, INSTALLATION, CONFIGURATION, AND COMMISSIONING OF A SERVER ROOM
UNINTERRUPTED POWER SUPPLY (UPS) SYSTEM and a BIOMETRIC ACCESS CONTROL SYSTEM RFQ NO:
EHCSVR2026"
MISA/RFQ/01228/G/2025/2026,APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE GENERALLY RECOGNISED ACCOUNTING PRACTICE (GRAP) TRAINING.
RFQ/SASSETA/2425136/7/6,"Procurement of Subject Matter Experts to develop Exemplars, EISA instruments as well as Provide EISA Exam Script and Marking script for Registered Occupational Qualification (Road Traffic Safety Officer)"
RFQ/SASSETA/2425136/7/4,"Procurement of Subject Matter Experts to develop Exemplars, EISA instruments as well as Provide EISA Exam Script and Marking script for Registered Occupational Qualification (Family Law)"
SANRAL 1006/58700/2023/03RR,FOR THE PROVISION OF: THE APPOINTMENT OF A SANRAL PANEL OF RECRUITMENT SERVICE AGENCIES.
ATNS/BS/RFQ31/2025/26_FURNITURE,"APPOINTMENT OF A SUITABLE SERVICE PROVIDER TO SUPPLY, DELIVER AND ASSEMBLE FURNITURE AT TWO ATNS STATIONS, POLOKWANE AND CAPE TOWN"
NCT 003/2025,APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE TRAINING FOR INFORMATION AND COMMUNICATIONS TECHNOLOGY (ICT) RELATED COURSES
RFQ/SASSETA/2526102/2,"Appointment of a Subject Matter Expert (SME) to develop EISA/FISA Instruments/ exam script as well as provide EISA/FISA Exam Marking memo for Registered Occupational Qualifications
(SP: Handgun Handler for Private Use NQF Level 3 (10 Credits)
(SP: Handgun Handler for Business Use NQF Level 3 (11 Credits)"
NCT 005/2025,APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE TRAINING FOR MASTERING PAYROLL SARS COMPLIANCE AND BEST PRACTICES COURSE.
RFQ/SASSETA/2526102/4,Appointment of a Subject Matter Expert (SME) to develop EISA/FISA Instruments/ exam script as well as provide EISA/FISA Exam Marking memo for Registered Occupational Qualifications (OC: Operational Military Commander NQF Level 7 Credit/s 295)
NCT 004/2025,APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE TRAINING FOR MICROSOFT EXCEL FOR ADMINISTRATION AND ACCOUNTING PROFESSIONALS.
NCT 006/2025,APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE TRAINING FOR QUALITY ASSURANCE TECHNIQUES. (ISO 9001:2015)
NCT 007/2025,APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE TRAINING FOR SKILLS DEVELOPMENT FACILITATOR (SDF)
KSIA8051/2025/RFP,THE PROVISION OF STORMWATER INFRASTRUCTURE REPAIRS FOR A PERIOD OF TWELVE (12) MONTHS AT KING SHAKA INTERNATIONAL AIRPORT
RFQ/SASSETA/2526102/3,"Appointment of a Subject Matter Expert (SME) to develop EISA/FISA Instruments/ exam script as well as provide EISA/FISA Exam Marking memo for Registered Occupational Qualifications
(Occupational Certificate: Paralegal NQF Level 5 Credit/s 330)"
RFQ/SASSETA/2526102/2-6,Appointment of a Subject Matter Expert (SME) to develop EISA/FISA Instruments/ exam script as well as provide EISA/FISA Exam Marking memo for Registered Occupational Qualifications (OC: Operational Military Warrant Officer NQF Level 6 Credit/s 136)
RFQ/SASSETA/2526102/2-7,Appointment of a Subject Matter Expert (SME) to develop EISA/FISA Instruments/ exam script as well as provide EISA/FISA Exam Marking memo for Registered Occupational Qualifications(OC: Detective NQF Level 6 Credit/s 171)
E2559CXMWP,The provision of Panel of Strategic Management Consulting and Professional Advisory Services Panel for Eskom Holdings SOC Ltd for a period of five (5) years (Panel Augmentation – Additional Consultants)
0010557940,WhatsApp Business Platform
0010556455,Executive Laptops
RA7764-A/2025/RFP George,"THE APPOINTMENT OF A CONTRACTOR TO DESIGN, SUPPLY, INSTALL, TEST AND COMMISSION NEW GENERATOR SETS INCLUDING SOLAR FARM INTEGRATION AT GEORGE  AIRPORT FOR A PERIOD OF 3 YEARS"
RA7764-A/2025/RFP UPINGTON,"THE APPOINTMENT OF A CONTRACTOR TO DESIGN, SUPPLY, INSTALL, TEST AND COMMISSION NEW GENERATOR SETS INCLUDING SOLAR FARM INTEGRATION AT UPINGTON INTERNATIONAL  AIRPORT FOR A PERIOD OF 3 YEARS"
CPSC-B-403-2025,"CPSC-B-403-2025 OUTSOURCING A SERVICE PROVIDER FOR UPGRADING OF BOARDROOM FACILITY AT CENTRAL PROCUREMENT SERVICE CENTRE, ECO PARK, CENTURION"
SCMU7-25/26-Q016,APPOINTMENT OF A SUITABLE SERVICE PROVIDER FOR THE PROVISION OF AN ACCREDITED ADVANCED COMPUTER TRAINING FOR 30 DEPARTMENTAL OFFICIALS FOR A PERIOD OF FIVE (5) DAYS.
PPSA/2025/BID0022,APPOINTMENT OF A SERVICE PROVIDER TO PROVIDE OFFICE ACCOMMODATION TO THE PUBLIC PROTECTOR SOUTH AFRICA (PPSA) IN MTHATHA FOR A PERIOD OF 9 YEARS AND 11 MONTHS.
KMLM-MIG-04-2025-27,Panel of 4  Service Providers grade 4 CE and higher for construction of all related works for a period of 22 months.
KMLM-MIG-08-2025-27,Appointment of panel of  4 Service Providers for 5CE or higher for construction of all civil related works for a period of 22 months.
Q13-2025,Provision for Small Plant and Equipment Training
Q14-2025,Supply And Delivery Of Forester Hoses Fitted With 25mm Geca Couplings
RFQ/SASSETA/2425135/4-1,Appointment of a service provider to moderate developed EISA instruments for registered occupational qualifications (OC: Close protector and part qualification)
Q24-2025,Provision For Control Of Alien Vegetation On Proclaimed Provincial Main Road 265 and 282 (R317 Bredasdorp - Stormsvlei)
F025/25,WESTERN CAPE PROVINCE: CAPE TOWN METRO & OVERBERG: SCHEDULED MAINTENANCE FOR GENERAL INFRASTRUCTURE: 3 YEAR FRAMEWORK AGREEMENT
TREA/023/26/MP Re-advertisement,APPOINTMENT OF A SERVICE PROVIDER FOR THE IMPLEMENTATION AND MAINTENANCE OF FINANCIAL STATEMENTS AUTOMATION INLINE WITH MODIFIED CASH STANDARD TO THE MPUMALANGA PROVINCIAL DEPARTMENTS FOR A PERIOD OF 12 MONTHS (1 YEAR) WITH AN OPTION TO EXTEND
F026/25,WESTERN CAPE PROVINCE: CAPE WINELANDS & WEST COAST: SCHEDULED MAINTENANCE FOR GENERAL INFRASTRUCTURE: 3 YEAR FRAMEWORK AGREEMENT
